,Index Name,INDEX_NAME,HistoricalDate,OPEN,HIGH,LOW,CLOSE
3115,Nifty 50,Nifty 50,22 Oct 2010,6113.4,6121.1,6041.35,6066.00
3116,Nifty 50,Nifty 50,21 Oct 2010,6008.9,6113.5,5984.9,6101.50
3117,Nifty 50,Nifty 50,20 Oct 2010,6002.95,6038.1,5966.75,5982.10
3118,Nifty 50,Nifty 50,19 Oct 2010,6114.45,6127.05,6008.15,6027.30
3119,Nifty 50,Nifty 50,18 Oct 2010,6112.75,6115.1,5985.1,6075.90
3120,Nifty 50,Nifty 50,15 Oct 2010,6175.9,6200.6,6050.35,6062.60
3121,Nifty 50,Nifty 50,14 Oct 2010,6234.3,6284.1,6157.9,6177.30
3122,Nifty 50,Nifty 50,13 Oct 2010,6091.45,6240.25,6089.75,6233.90
3123,Nifty 50,Nifty 50,12 Oct 2010,6135.95,6144.95,6057.95,6090.90
3124,Nifty 50,Nifty 50,11 Oct 2010,6105.95,6187.75,6105.95,6135.80
3125,Nifty 50,Nifty 50,08 Oct 2010,6121.4,6148.6,6067,6103.40
3126,Nifty 50,Nifty 50,07 Oct 2010,6186.85,6199.45,6107.5,6120.30
3127,Nifty 50,Nifty 50,06 Oct 2010,6150.95,6223.4,6148.6,6186.40
3128,Nifty 50,Nifty 50,05 Oct 2010,6159.45,6188.35,6118.05,6145.80
3129,Nifty 50,Nifty 50,04 Oct 2010,6144.7,6222.1,6144.7,6159.40
3130,Nifty 50,Nifty 50,01 Oct 2010,6030.3,6153.1,6030.3,6143.40
3131,Nifty 50,Nifty 50,30 Sep 2010,5991.35,6048.45,5963.6,6029.90
3132,Nifty 50,Nifty 50,29 Sep 2010,6029.15,6071.55,5979.65,5991.30
3133,Nifty 50,Nifty 50,28 Sep 2010,6036.05,6049.8,5991.3,6029.50
3134,Nifty 50,Nifty 50,27 Sep 2010,6018.3,6073.5,6018.3,6035.60
3135,Nifty 50,Nifty 50,24 Sep 2010,5959.45,6029.1,5951.2,6018.30
3136,Nifty 50,Nifty 50,23 Sep 2010,5991.05,6006.8,5932.4,5959.50
3137,Nifty 50,Nifty 50,22 Sep 2010,6008.4,6037.4,5946.45,5991.00
3138,Nifty 50,Nifty 50,21 Sep 2010,5980.5,6032.8,5961.85,6009.00
3139,Nifty 50,Nifty 50,20 Sep 2010,5885.05,5989.5,5885.05,5980.40
3140,Nifty 50,Nifty 50,17 Sep 2010,5828.7,5898.4,5828.7,5884.90
3141,Nifty 50,Nifty 50,16 Sep 2010,5861.1,5901.65,5815.8,5828.70
3142,Nifty 50,Nifty 50,15 Sep 2010,5795.25,5869.45,5792.2,5860.90
3143,Nifty 50,Nifty 50,14 Sep 2010,5760.3,5838.45,5760.3,5795.50
3144,Nifty 50,Nifty 50,13 Sep 2010,5639.2,5770.6,5639.2,5760.00
3145,Nifty 50,Nifty 50,09 Sep 2010,5608.3,5647.45,5608.1,5640.00
3146,Nifty 50,Nifty 50,08 Sep 2010,5604.25,5625.3,5567.75,5607.80
3147,Nifty 50,Nifty 50,07 Sep 2010,5575.9,5625.5,5571.65,5604.00
3148,Nifty 50,Nifty 50,06 Sep 2010,5479.55,5589.4,5479.55,5576.90
3149,Nifty 50,Nifty 50,03 Sep 2010,5486.3,5510.4,5473.65,5479.40
3150,Nifty 50,Nifty 50,02 Sep 2010,5471.9,5513.95,5471.85,5486.10
3151,Nifty 50,Nifty 50,01 Sep 2010,5403.05,5478.6,5403.05,5471.80
3152,Nifty 50,Nifty 50,31 Aug 2010,5413.55,5413.9,5348.9,5402.40
3153,Nifty 50,Nifty 50,30 Aug 2010,5408.9,5469,5390.35,5415.40
3154,Nifty 50,Nifty 50,27 Aug 2010,5489.6,5495.2,5391.95,5408.70
3155,Nifty 50,Nifty 50,26 Aug 2010,5462.1,5486.55,5454.7,5477.90
3156,Nifty 50,Nifty 50,25 Aug 2010,5505.3,5506.15,5452.55,5462.30
3157,Nifty 50,Nifty 50,24 Aug 2010,5541.1,5547.25,5488.45,5505.10
3158,Nifty 50,Nifty 50,23 Aug 2010,5531.15,5549.8,5519.4,5543.50
3159,Nifty 50,Nifty 50,20 Aug 2010,5540.8,5546.6,5513.35,5530.60
3160,Nifty 50,Nifty 50,19 Aug 2010,5478.25,5544.7,5478.1,5540.20
3161,Nifty 50,Nifty 50,18 Aug 2010,5416.25,5487.95,5416.25,5479.10
3162,Nifty 50,Nifty 50,17 Aug 2010,5422.15,5443.55,5408.8,5414.10
3163,Nifty 50,Nifty 50,16 Aug 2010,5452.1,5465.25,5397.4,5418.30
3164,Nifty 50,Nifty 50,13 Aug 2010,5420.65,5476.5,5415.5,5452.10
3165,Nifty 50,Nifty 50,12 Aug 2010,5418.7,5431.1,5372.45,5416.40
3166,Nifty 50,Nifty 50,11 Aug 2010,5460.7,5474.6,5412,5420.60
3167,Nifty 50,Nifty 50,10 Aug 2010,5486.8,5491.45,5445.35,5460.70
3168,Nifty 50,Nifty 50,09 Aug 2010,5439.8,5492.3,5433.25,5486.10
3169,Nifty 50,Nifty 50,06 Aug 2010,5448.25,5471.9,5431.35,5439.20
3170,Nifty 50,Nifty 50,05 Aug 2010,5470.15,5487.15,5443.1,5447.10
3171,Nifty 50,Nifty 50,04 Aug 2010,5441.35,5481.9,5428.4,5467.80
3172,Nifty 50,Nifty 50,03 Aug 2010,5432.5,5459.2,5426.4,5439.50
3173,Nifty 50,Nifty 50,02 Aug 2010,5369.55,5438.85,5351.3,5431.60
3174,Nifty 50,Nifty 50,30 Jul 2010,5408.4,5413.25,5349.2,5367.60
3175,Nifty 50,Nifty 50,29 Jul 2010,5397.85,5415.85,5381.55,5408.90
3176,Nifty 50,Nifty 50,28 Jul 2010,5436.1,5447.85,5386.25,5397.50
3177,Nifty 50,Nifty 50,27 Jul 2010,5420.2,5450.95,5407.2,5430.60
3178,Nifty 50,Nifty 50,26 Jul 2010,5446.55,5466.25,5409.2,5418.60
3179,Nifty 50,Nifty 50,23 Jul 2010,5441.9,5477.5,5435.15,5449.10
3180,Nifty 50,Nifty 50,22 Jul 2010,5399.15,5447.15,5372.2,5441.90
3181,Nifty 50,Nifty 50,21 Jul 2010,5368.85,5409.1,5368.85,5399.30
3182,Nifty 50,Nifty 50,20 Jul 2010,5387,5416.45,5353.6,5368.00
3183,Nifty 50,Nifty 50,19 Jul 2010,5392.7,5409.1,5361.5,5386.40
3184,Nifty 50,Nifty 50,16 Jul 2010,5376.65,5401.35,5374.4,5393.90
3185,Nifty 50,Nifty 50,15 Jul 2010,5387.1,5399.2,5360.6,5378.70
3186,Nifty 50,Nifty 50,14 Jul 2010,5402,5453.45,5371.7,5386.10
3187,Nifty 50,Nifty 50,13 Jul 2010,5370.2,5406.2,5357.85,5400.60
3188,Nifty 50,Nifty 50,12 Jul 2010,5352.25,5402.7,5351.6,5383.00
3189,Nifty 50,Nifty 50,09 Jul 2010,5297.2,5359.05,5297.2,5352.40
3190,Nifty 50,Nifty 50,08 Jul 2010,5242,5320.5,5242,5296.80
3191,Nifty 50,Nifty 50,07 Jul 2010,5293.1,5296.75,5233.45,5241.10
3192,Nifty 50,Nifty 50,06 Jul 2010,5236.1,5297.45,5231.5,5289.00
3193,Nifty 50,Nifty 50,05 Jul 2010,5237,5252.75,5225.85,5235.90
3194,Nifty 50,Nifty 50,02 Jul 2010,5251.25,5277.25,5225.6,5237.10
3195,Nifty 50,Nifty 50,01 Jul 2010,5312.05,5312.55,5232.1,5251.40
3196,Nifty 50,Nifty 50,30 Jun 2010,5254.25,5320.35,5210,5312.50
3197,Nifty 50,Nifty 50,29 Jun 2010,5333.55,5334.15,5235.8,5256.10
3198,Nifty 50,Nifty 50,28 Jun 2010,5271.1,5339.45,5270.75,5333.50
3199,Nifty 50,Nifty 50,25 Jun 2010,5320.5,5320.5,5259.9,5269.00
3200,Nifty 50,Nifty 50,24 Jun 2010,5323.25,5348.3,5284.55,5320.60
3201,Nifty 50,Nifty 50,23 Jun 2010,5316.15,5333.3,5288.15,5323.10
3202,Nifty 50,Nifty 50,22 Jun 2010,5353.95,5354.35,5311.05,5316.50
3203,Nifty 50,Nifty 50,21 Jun 2010,5266.5,5366.75,5266.5,5353.30
3204,Nifty 50,Nifty 50,18 Jun 2010,5274.95,5302.3,5245.5,5262.60
3205,Nifty 50,Nifty 50,17 Jun 2010,5233.65,5285.55,5206.55,5274.80
3206,Nifty 50,Nifty 50,16 Jun 2010,5225.05,5255.65,5214.9,5233.30
3207,Nifty 50,Nifty 50,15 Jun 2010,5201.3,5231.45,5171.05,5222.30
3208,Nifty 50,Nifty 50,14 Jun 2010,5120.15,5201.25,5120.15,5197.70
3209,Nifty 50,Nifty 50,11 Jun 2010,5078.75,5139.05,5078.75,5119.30
3210,Nifty 50,Nifty 50,10 Jun 2010,4999.6,5085.2,4997.6,5078.60
3211,Nifty 50,Nifty 50,09 Jun 2010,4985.05,5050.6,4980.1,5000.30
3212,Nifty 50,Nifty 50,08 Jun 2010,5036.7,5071.35,4967.3,4987.10
3213,Nifty 50,Nifty 50,07 Jun 2010,5132.95,5132.95,5004.25,5034.00
3214,Nifty 50,Nifty 50,04 Jun 2010,5112.6,5147.9,5091.6,5135.50
3215,Nifty 50,Nifty 50,03 Jun 2010,5020.15,5125.7,5020.15,5110.50
3216,Nifty 50,Nifty 50,02 Jun 2010,4970.75,5031.2,4967.05,5019.80
3217,Nifty 50,Nifty 50,01 Jun 2010,5086.25,5086.95,4961.05,4970.20
3218,Nifty 50,Nifty 50,31 May 2010,5076.1,5097.6,5038.55,5086.30
3219,Nifty 50,Nifty 50,28 May 2010,5005.6,5077.25,5005.6,5066.50
3220,Nifty 50,Nifty 50,27 May 2010,4915.15,5016.6,4897.6,5003.10
3221,Nifty 50,Nifty 50,26 May 2010,4807.3,4925.45,4807.3,4917.40
3222,Nifty 50,Nifty 50,25 May 2010,4945.3,4946.6,4786.45,4806.70
3223,Nifty 50,Nifty 50,24 May 2010,4944.3,5029.55,4923.45,4943.90
3224,Nifty 50,Nifty 50,21 May 2010,4946.7,4946.7,4842.3,4931.10
3225,Nifty 50,Nifty 50,20 May 2010,4924.3,4980.25,4924.3,4947.60
3226,Nifty 50,Nifty 50,19 May 2010,5065.1,5065.1,4908.15,4919.60
3227,Nifty 50,Nifty 50,18 May 2010,5059.55,5105.2,5024.25,5066.20
3228,Nifty 50,Nifty 50,17 May 2010,5093.9,5094.55,4966.25,5059.90
3229,Nifty 50,Nifty 50,14 May 2010,5180.55,5192.75,5070.95,5093.50
3230,Nifty 50,Nifty 50,13 May 2010,5157.55,5212.7,5147.95,5178.90
3231,Nifty 50,Nifty 50,12 May 2010,5133.75,5172.85,5098.8,5156.60
3232,Nifty 50,Nifty 50,11 May 2010,5189.75,5206.7,5126.5,5136.10
3233,Nifty 50,Nifty 50,10 May 2010,5026.6,5203.3,5026.6,5193.60
3234,Nifty 50,Nifty 50,07 May 2010,5072.3,5085.65,4984.6,5018.00
3235,Nifty 50,Nifty 50,06 May 2010,5124.4,5124.9,5037.75,5090.80
3236,Nifty 50,Nifty 50,05 May 2010,5148.35,5148.35,5056.5,5124.90
3237,Nifty 50,Nifty 50,04 May 2010,5223.9,5250.15,5134.85,5148.50
3238,Nifty 50,Nifty 50,03 May 2010,5278.4,5278.7,5210.05,5222.70
3239,Nifty 50,Nifty 50,30 Apr 2010,5254.2,5294.8,5254.2,5278.00
3240,Nifty 50,Nifty 50,29 Apr 2010,5215.25,5264.75,5214.8,5254.10
3241,Nifty 50,Nifty 50,28 Apr 2010,5308.2,5308.25,5202.45,5215.40
3242,Nifty 50,Nifty 50,27 Apr 2010,5322.1,5330.55,5301.4,5308.30
3243,Nifty 50,Nifty 50,26 Apr 2010,5299.35,5342.35,5299.35,5322.40
3244,Nifty 50,Nifty 50,23 Apr 2010,5269.65,5311.05,5269.65,5304.10
3245,Nifty 50,Nifty 50,22 Apr 2010,5248.6,5331.8,5221.1,5269.30
3246,Nifty 50,Nifty 50,21 Apr 2010,5230.3,5266.3,5230.3,5244.90
3247,Nifty 50,Nifty 50,20 Apr 2010,5208.3,5257.25,5208.3,5230.10
3248,Nifty 50,Nifty 50,19 Apr 2010,5279.05,5279.05,5160.9,5203.60
3249,Nifty 50,Nifty 50,16 Apr 2010,5273.4,5283.05,5237.55,5262.60
3250,Nifty 50,Nifty 50,15 Apr 2010,5323.3,5373.15,5265.3,5273.60
3251,Nifty 50,Nifty 50,13 Apr 2010,5340.85,5356.5,5301.7,5322.90
3252,Nifty 50,Nifty 50,12 Apr 2010,5354.15,5382.15,5324.9,5339.70
3253,Nifty 50,Nifty 50,09 Apr 2010,5302.4,5377.45,5302.25,5361.70
3254,Nifty 50,Nifty 50,08 Apr 2010,5376.3,5383.65,5290.25,5304.40
3255,Nifty 50,Nifty 50,07 Apr 2010,5365.7,5399.65,5345.05,5374.60
3256,Nifty 50,Nifty 50,06 Apr 2010,5369.65,5388.65,5351.7,5366.00
3257,Nifty 50,Nifty 50,05 Apr 2010,5291.4,5377.55,5291.4,5368.40
3258,Nifty 50,Nifty 50,01 Apr 2010,5249.2,5298.6,5249.2,5290.50
3259,Nifty 50,Nifty 50,31 Mar 2010,5260.4,5293.9,5235.15,5249.10
3260,Nifty 50,Nifty 50,30 Mar 2010,5302.95,5325,5251.35,5262.40
3261,Nifty 50,Nifty 50,29 Mar 2010,5283.9,5329.55,5242.15,5302.80
3262,Nifty 50,Nifty 50,26 Mar 2010,5260.55,5293.75,5260.55,5282.00
3263,Nifty 50,Nifty 50,25 Mar 2010,5225.3,5267.3,5202.95,5260.40
3264,Nifty 50,Nifty 50,23 Mar 2010,5205.85,5243.6,5193.4,5225.30
3265,Nifty 50,Nifty 50,22 Mar 2010,5260.95,5260.95,5187.05,5205.20
3266,Nifty 50,Nifty 50,19 Mar 2010,5246.8,5269.95,5237.1,5262.80
3267,Nifty 50,Nifty 50,18 Mar 2010,5232.55,5255.65,5214.4,5245.90
3268,Nifty 50,Nifty 50,17 Mar 2010,5198.45,5260.5,5177.15,5231.90
3269,Nifty 50,Nifty 50,16 Mar 2010,5128.95,5209.25,5125.7,5198.10
3270,Nifty 50,Nifty 50,15 Mar 2010,5134.45,5151.05,5101.2,5128.90
3271,Nifty 50,Nifty 50,12 Mar 2010,5131.8,5158.1,5122.1,5137.00
3272,Nifty 50,Nifty 50,11 Mar 2010,5116.35,5152.6,5102.1,5133.40
3273,Nifty 50,Nifty 50,10 Mar 2010,5101.6,5137.4,5092.05,5116.20
3274,Nifty 50,Nifty 50,09 Mar 2010,5121.05,5131.8,5094.35,5101.50
3275,Nifty 50,Nifty 50,08 Mar 2010,5092.15,5147.1,5092.15,5124.00
3276,Nifty 50,Nifty 50,05 Mar 2010,5080.55,5118.65,5068.05,5088.70
3277,Nifty 50,Nifty 50,04 Mar 2010,5096.95,5096.95,5049,5080.20
3278,Nifty 50,Nifty 50,03 Mar 2010,5015.8,5093.25,5015.1,5088.10
3279,Nifty 50,Nifty 50,02 Mar 2010,4935.6,5029.45,4935.35,5017.00
3280,Nifty 50,Nifty 50,26 Feb 2010,4858.5,4992,4858.45,4922.30
3281,Nifty 50,Nifty 50,25 Feb 2010,4859,4880.15,4835.6,4859.70
3282,Nifty 50,Nifty 50,24 Feb 2010,4869.55,4880.55,4834.65,4858.60
3283,Nifty 50,Nifty 50,23 Feb 2010,4856.6,4884.1,4833.15,4870.00
3284,Nifty 50,Nifty 50,22 Feb 2010,4849.35,4912.05,4845.9,4856.40
3285,Nifty 50,Nifty 50,19 Feb 2010,4887.3,4887.3,4805.55,4844.90
3286,Nifty 50,Nifty 50,18 Feb 2010,4915.1,4922.05,4873.7,4887.70
3287,Nifty 50,Nifty 50,17 Feb 2010,4858.65,4929.7,4857.6,4914.00
3288,Nifty 50,Nifty 50,16 Feb 2010,4801.8,4880,4791.35,4855.70
3289,Nifty 50,Nifty 50,15 Feb 2010,4827.9,4845.6,4783.9,4801.90
3290,Nifty 50,Nifty 50,11 Feb 2010,4757.25,4843.8,4757.25,4826.80
3291,Nifty 50,Nifty 50,10 Feb 2010,4793,4826.85,4748.1,4757.20
3292,Nifty 50,Nifty 50,09 Feb 2010,4760.55,4810.4,4739.35,4792.60
3293,Nifty 50,Nifty 50,08 Feb 2010,4755.35,4799.05,4675.4,4760.40
3294,Nifty 50,Nifty 50,06 Feb 2010,4712.75,4768.15,4712.75,4757.20
3295,Nifty 50,Nifty 50,05 Feb 2010,4819.65,4827,4692.35,4718.60
3296,Nifty 50,Nifty 50,04 Feb 2010,4931.3,4931.3,4832.35,4845.30
3297,Nifty 50,Nifty 50,03 Feb 2010,4831,4949.15,4831,4931.80
3298,Nifty 50,Nifty 50,02 Feb 2010,4907.85,4951.15,4814.1,4830.10
3299,Nifty 50,Nifty 50,01 Feb 2010,4882.05,4918.8,4827.15,4899.70
3300,Nifty 50,Nifty 50,29 Jan 2010,4866.15,4893.7,4766,4882.00
3301,Nifty 50,Nifty 50,28 Jan 2010,4863,4929.9,4824.95,4867.20
3302,Nifty 50,Nifty 50,27 Jan 2010,5008.5,5008.5,4833.05,4853.10
3303,Nifty 50,Nifty 50,25 Jan 2010,5034.55,5035.7,4983.05,5007.90
3304,Nifty 50,Nifty 50,22 Jan 2010,5094.15,5094.15,4954.85,5036.00
3305,Nifty 50,Nifty 50,21 Jan 2010,5220.2,5220.35,5085.45,5094.10
3306,Nifty 50,Nifty 50,20 Jan 2010,5226.1,5256.7,5201.4,5221.70
3307,Nifty 50,Nifty 50,19 Jan 2010,5274.2,5287.8,5218.65,5225.60
3308,Nifty 50,Nifty 50,18 Jan 2010,5253.65,5292.5,5228.95,5274.80
3309,Nifty 50,Nifty 50,15 Jan 2010,5259.9,5279.85,5242.45,5252.20
3310,Nifty 50,Nifty 50,14 Jan 2010,5234.5,5272.85,5232.5,5259.90
3311,Nifty 50,Nifty 50,13 Jan 2010,5212.6,5239.2,5169.55,5233.90
3312,Nifty 50,Nifty 50,12 Jan 2010,5251.1,5300.5,5200.95,5210.40
3313,Nifty 50,Nifty 50,11 Jan 2010,5263.8,5287.2,5227.8,5249.40
3314,Nifty 50,Nifty 50,08 Jan 2010,5264.25,5276.75,5234.7,5244.70
3315,Nifty 50,Nifty 50,07 Jan 2010,5281.8,5302.55,5244.75,5263.10
3316,Nifty 50,Nifty 50,06 Jan 2010,5278.15,5310.85,5260.05,5281.80
3317,Nifty 50,Nifty 50,05 Jan 2010,5277.15,5288.35,5242.4,5277.90
3318,Nifty 50,Nifty 50,04 Jan 2010,5200.9,5238.45,5167.1,5232.20
3319,Nifty 50,Nifty 50,31 Dec 2009,5171.2,5221.85,5168.75,5201.00
3320,Nifty 50,Nifty 50,30 Dec 2009,5188.75,5197.05,5160.1,5169.40
3321,Nifty 50,Nifty 50,29 Dec 2009,5180.75,5214.6,5175.85,5187.90
3322,Nifty 50,Nifty 50,24 Dec 2009,5144.8,5197.9,5129.05,5178.40
3323,Nifty 50,Nifty 50,23 Dec 2009,4990.05,5150.6,4990.05,5144.60
3324,Nifty 50,Nifty 50,22 Dec 2009,4953.35,4997.3,4953.35,4985.80
3325,Nifty 50,Nifty 50,21 Dec 2009,4983.65,4997.85,4943.95,4952.60
3326,Nifty 50,Nifty 50,18 Dec 2009,5042,5043.4,4979.05,4987.70
3327,Nifty 50,Nifty 50,17 Dec 2009,5046.65,5064.2,5013.15,5041.70
3328,Nifty 50,Nifty 50,16 Dec 2009,5032.95,5067.25,5001.8,5042.00
3329,Nifty 50,Nifty 50,15 Dec 2009,5105.75,5129.45,5018.25,5033.00
3330,Nifty 50,Nifty 50,14 Dec 2009,5117.45,5156.7,5090.15,5105.70
3331,Nifty 50,Nifty 50,11 Dec 2009,5136.05,5182.55,5088.4,5117.30
3332,Nifty 50,Nifty 50,10 Dec 2009,5112.4,5146.45,5084.65,5134.60
3333,Nifty 50,Nifty 50,09 Dec 2009,5147.65,5147.65,5090.6,5112.00
3334,Nifty 50,Nifty 50,08 Dec 2009,5068.55,5152.55,5058.9,5147.90
3335,Nifty 50,Nifty 50,07 Dec 2009,5108.85,5131.3,5051.55,5066.70
3336,Nifty 50,Nifty 50,04 Dec 2009,5131.7,5161.8,5081.85,5108.90
3337,Nifty 50,Nifty 50,03 Dec 2009,5124.55,5181,5106.6,5131.70
3338,Nifty 50,Nifty 50,02 Dec 2009,5122.75,5161.75,5111.75,5123.20
3339,Nifty 50,Nifty 50,01 Dec 2009,5039.7,5130.35,5038.85,5122.00
3340,Nifty 50,Nifty 50,30 Nov 2009,4942.25,5066.35,4942.25,5032.70
3341,Nifty 50,Nifty 50,27 Nov 2009,5005.05,5005.05,4806.7,4941.70
3342,Nifty 50,Nifty 50,26 Nov 2009,5116.45,5116.45,4986.05,5005.50
3343,Nifty 50,Nifty 50,25 Nov 2009,5091.55,5138,5078.35,5108.10
3344,Nifty 50,Nifty 50,24 Nov 2009,5105,5112.85,5053.5,5090.50
3345,Nifty 50,Nifty 50,23 Nov 2009,5052.95,5113.1,5052.1,5103.50
3346,Nifty 50,Nifty 50,20 Nov 2009,4988.75,5063.3,4932.8,5052.40
3347,Nifty 50,Nifty 50,19 Nov 2009,5043.95,5053.45,4963.7,4989.00
3348,Nifty 50,Nifty 50,18 Nov 2009,5061.5,5079.3,5041.65,5054.70
3349,Nifty 50,Nifty 50,17 Nov 2009,5058.95,5074,5010.15,5062.20
3350,Nifty 50,Nifty 50,16 Nov 2009,4996.5,5073.2,4994,5058.00
3351,Nifty 50,Nifty 50,13 Nov 2009,4952.35,5017.9,4942.65,4998.90
3352,Nifty 50,Nifty 50,12 Nov 2009,5004.4,5014.4,4924.75,4952.60
3353,Nifty 50,Nifty 50,11 Nov 2009,4882.3,5016.7,4870.05,5003.90
3354,Nifty 50,Nifty 50,10 Nov 2009,4898.9,4947.7,4860.1,4881.70
3355,Nifty 50,Nifty 50,09 Nov 2009,4796.15,4905.25,4789.9,4898.40
3356,Nifty 50,Nifty 50,06 Nov 2009,4767.5,4836.2,4764.85,4796.10
3357,Nifty 50,Nifty 50,05 Nov 2009,4711.65,4776.35,4610.6,4765.50
3358,Nifty 50,Nifty 50,04 Nov 2009,4567.3,4717.8,4565,4710.80
3359,Nifty 50,Nifty 50,03 Nov 2009,4712.25,4729.85,4538.5,4563.90
3360,Nifty 50,Nifty 50,30 Oct 2009,4751.1,4853.65,4687.5,4711.70
3361,Nifty 50,Nifty 50,29 Oct 2009,4826.1,4826.1,4738.4,4750.50
3362,Nifty 50,Nifty 50,28 Oct 2009,4846.55,4867,4784.1,4826.10
3363,Nifty 50,Nifty 50,27 Oct 2009,4970.55,4970.55,4829.5,4846.70
3364,Nifty 50,Nifty 50,26 Oct 2009,4997.15,5033.75,4961.35,4970.90
3365,Nifty 50,Nifty 50,23 Oct 2009,4986.55,5054.95,4983.25,4997.00
3366,Nifty 50,Nifty 50,22 Oct 2009,5063.35,5064.25,4968.45,4988.60
3367,Nifty 50,Nifty 50,21 Oct 2009,5114.85,5117.45,5051.65,5063.60
3368,Nifty 50,Nifty 50,20 Oct 2009,5145.6,5181.95,5102.65,5114.40
3369,Nifty 50,Nifty 50,17 Oct 2009,5159.35,5176.8,5124.25,5141.80
3370,Nifty 50,Nifty 50,16 Oct 2009,5108.65,5149.65,5093.2,5142.10
3371,Nifty 50,Nifty 50,15 Oct 2009,5118.55,5152.25,5077.1,5108.80
3372,Nifty 50,Nifty 50,14 Oct 2009,5054.35,5127.4,5054.35,5118.20
3373,Nifty 50,Nifty 50,12 Oct 2009,4945.45,5068.05,4945.45,5054.20
3374,Nifty 50,Nifty 50,09 Oct 2009,4993,5032.6,4934.55,4945.20
3375,Nifty 50,Nifty 50,08 Oct 2009,5011.25,5043.05,4971.75,5002.20
3376,Nifty 50,Nifty 50,07 Oct 2009,5031.7,5077,4972.95,4985.70
3377,Nifty 50,Nifty 50,06 Oct 2009,5003.65,5034.7,4921.05,5027.40
3378,Nifty 50,Nifty 50,05 Oct 2009,5076.05,5076.05,4991.95,5003.20
3379,Nifty 50,Nifty 50,01 Oct 2009,5087.2,5110.5,5057.05,5083.40
3380,Nifty 50,Nifty 50,30 Sep 2009,5007.65,5087.6,5004.35,5083.90
3381,Nifty 50,Nifty 50,29 Sep 2009,4959.15,5020.25,4959.1,5006.80
3382,Nifty 50,Nifty 50,25 Sep 2009,4985.1,4994.35,4931.25,4958.90
3383,Nifty 50,Nifty 50,24 Sep 2009,4977.15,5016.7,4904.05,4986.50
3384,Nifty 50,Nifty 50,23 Sep 2009,5019.95,5030.75,4957.05,4969.90
3385,Nifty 50,Nifty 50,22 Sep 2009,4977.1,5036.3,4977.1,5020.20
3386,Nifty 50,Nifty 50,18 Sep 2009,4963.95,4980.85,4931.9,4976.00
3387,Nifty 50,Nifty 50,17 Sep 2009,4958.55,5003.05,4944.15,4965.50
3388,Nifty 50,Nifty 50,16 Sep 2009,4894.65,4966.3,4894.65,4958.40
3389,Nifty 50,Nifty 50,15 Sep 2009,4808.35,4899.45,4808.35,4892.10
3390,Nifty 50,Nifty 50,14 Sep 2009,4830.35,4832.25,4786.25,4808.60
3391,Nifty 50,Nifty 50,11 Sep 2009,4819.4,4856.15,4791.55,4829.50
3392,Nifty 50,Nifty 50,10 Sep 2009,4814.35,4889.05,4807.9,4819.40
3393,Nifty 50,Nifty 50,09 Sep 2009,4804.9,4825.05,4783.5,4814.20
3394,Nifty 50,Nifty 50,08 Sep 2009,4782.85,4842.2,4782.65,4805.20
3395,Nifty 50,Nifty 50,07 Sep 2009,4682.4,4790,4679.3,4782.90
3396,Nifty 50,Nifty 50,04 Sep 2009,4608.7,4697.2,4580.35,4680.40
3397,Nifty 50,Nifty 50,03 Sep 2009,4608.75,4647.35,4581.05,4593.50
3398,Nifty 50,Nifty 50,02 Sep 2009,4624,4650.45,4576.6,4608.30
3399,Nifty 50,Nifty 50,01 Sep 2009,4662.2,4735.9,4600.65,4625.30
3400,Nifty 50,Nifty 50,31 Aug 2009,4730.85,4730.85,4635,4662.10
3401,Nifty 50,Nifty 50,28 Aug 2009,4688.4,4743.75,4651.4,4732.30
3402,Nifty 50,Nifty 50,27 Aug 2009,4679,4707.9,4645.15,4688.20
3403,Nifty 50,Nifty 50,26 Aug 2009,4659.45,4697.8,4659.1,4680.80
3404,Nifty 50,Nifty 50,25 Aug 2009,4641.65,4672.9,4582.5,4659.30
3405,Nifty 50,Nifty 50,24 Aug 2009,4536.95,4656.3,4536.95,4642.80
3406,Nifty 50,Nifty 50,21 Aug 2009,4453.45,4538.7,4400.9,4528.80
3407,Nifty 50,Nifty 50,20 Aug 2009,4394.35,4492.8,4394.35,4453.40
3408,Nifty 50,Nifty 50,19 Aug 2009,4457.75,4477.55,4353.45,4394.10
3409,Nifty 50,Nifty 50,18 Aug 2009,4389.5,4491.45,4372.65,4458.90
3410,Nifty 50,Nifty 50,17 Aug 2009,4578.8,4578.8,4374.6,4387.90
3411,Nifty 50,Nifty 50,14 Aug 2009,4605.15,4619,4559.35,4580.00
3412,Nifty 50,Nifty 50,13 Aug 2009,4458.55,4614.15,4458.55,4605.00
3413,Nifty 50,Nifty 50,12 Aug 2009,4473.8,4473.8,4359.4,4457.50
3414,Nifty 50,Nifty 50,11 Aug 2009,4435,4510.8,4398.9,4471.30
3415,Nifty 50,Nifty 50,10 Aug 2009,4486.5,4562.5,4399.85,4437.60
3416,Nifty 50,Nifty 50,07 Aug 2009,4591.9,4591.9,4463.95,4481.40
3417,Nifty 50,Nifty 50,06 Aug 2009,4694.35,4718.15,4559.2,4585.50
3418,Nifty 50,Nifty 50,05 Aug 2009,4680.95,4717.2,4629.85,4694.10
3419,Nifty 50,Nifty 50,04 Aug 2009,4706.25,4731.45,4642.6,4680.50
